period,Belgium,Germany,Israel,Korea,Latvia,Lithuania,Norway,Switzerland
2011-03-01,99.9362941390608,106.87022900763358,116.37080867850098,141.4761331728841,93.13824419778001,112.04819277108433,87.3536299765808,110.59226539258992
2011-04-01,100.7371678194394,106.979280261723,123.4714003944773,142.34857601283593,90.5146316851665,113.91018619934283,86.4168618266979,111.26836743892545
2011-05-01,101.37422642883145,106.43402399127588,123.4714003944773,139.3100681909346,92.63370332996973,112.26725082146768,86.4168618266979,111.58388172721536
2011-06-01,101.53804149981798,105.88876772082878,123.4714003944773,138.59807460890494,91.82643794147326,111.71960569550932,86.4168618266979,110.28576579825116
2011-07-01,102.2843101565344,106.43402399127588,124.06311637080867,136.87324508624147,92.2300706357215,113.91018619934283,86.33879781420765,109.03272333904263
2011-08-01,102.5937386239534,105.88876772082878,124.06311637080867,137.22422783794624,92.43188698284561,111.17196056955095,86.33879781420765,106.90525556657352
2011-09-01,102.61194029850746,106.32497273718649,124.06311637080867,142.02767749699157,93.94550958627649,114.67688937568457,86.33879781420765,106.58072658433247
2011-10-01,102.92136876592647,106.21592148309706,121.9921104536489,143.4115523465704,93.03733602421796,113.03395399780942,87.3536299765808,106.02181555936174
2011-11-01,103.76774663269022,106.76117775354416,121.9921104536489,141.4059366225431,93.23915237134209,113.25301204819279,87.3536299765808,105.14739024610114
2011-12-01,103.77684746996725,107.19738276990185,121.9921104536489,141.61652627356597,94.6518668012109,114.34830230010952,87.3536299765808,105.67925718921842
2012-01-01,104.8416454313797,108.50599781897492,119.72386587771202,143.01042920176496,95.96367305751767,115.99123767798467,87.43169398907105,105.71531596502297
2012-02-01,106.61630870040044,109.26935659760086,119.72386587771202,143.70236662655435,97.88092835519677,118.18181818181819,87.43169398907105,106.64382944199045
2012-03-01,107.17145977429925,109.81461286804799,119.72386587771202,146.08904933814682,99.09182643794148,119.49616648411829,87.43169398907105,107.41007842783736
2012-04-01,106.98944302875866,109.48745910577972,118.73767258382644,144.51464099478542,99.19273461150352,117.63417305585982,86.88524590163934,107.44613720364194
2012-05-01,106.1430651619949,109.05125408942202,118.73767258382644,141.7870036101083,98.89001009081736,116.31982475355971,86.88524590163934,106.56269719643016
2012-06-01,104.72333454677832,107.52453653217012,118.73767258382644,136.75290814279987,99.19273461150352,113.5815991237678,86.88524590163934,105.71531596502297
2012-07-01,106.00655260283946,107.96074154852779,116.17357001972385,135.58965102286402,98.28456104944502,116.31982475355971,86.9633099141296,104.93103759127378
2012-08-01,106.98034219148163,109.05125408942202,116.17357001972385,137.84596871239472,99.59636730575177,119.82475355969333,86.9633099141296,105.84152168033893
2012-09-01,106.27957772115036,108.28789531079607,116.17357001972385,138.84877657440836,101.00908173562058,117.96276013143483,86.9633099141296,106.65284413594158
2012-10-01,105.7699308336367,107.74263904034895,117.65285996055226,134.26594464500602,101.31180625630678,117.52464403066813,87.66588602654176,106.35535923555395
2012-11-01,105.55151073898799,107.74263904034895,117.65285996055226,130.294825511432,99.09182643794148,117.1960569550931,87.66588602654176,105.8775804561435
2012-12-01,106.04295595194758,107.19738276990185,117.65285996055226,128.93100681909345,100.20181634712412,116.21029572836801,87.66588602654176,105.84152168033893
2013-01-01,107.54459410265744,107.08833151581243,118.63905325443787,127.89811472121941,100.70635721493441,116.64841182913473,87.90007806401249,105.55305147390246
2013-02-01,106.7619220968329,107.4154852780807,118.63905325443787,131.3878860810269,100.20181634712412,117.08652792990144,87.90007806401249,105.93166861985036
2013-03-01,108.35456862031307,107.4154852780807,118.63905325443787,130.34496590453267,100.70635721493441,116.31982475355971,87.90007806401249,105.82349229243665
2013-04-01,107.14415726246816,106.32497273718649,115.68047337278105,130.46530284797433,100.90817356205852,114.67688937568457,88.8368462138954,105.78743351663209
