period,Belgium – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/BEL.CPGRLE01.IXOB.M),Switzerland – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/CHE.CPGRLE01.IXOB.M),Germany – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/DEU.CPGRLE01.IXOB.M),Israel – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/ISR.CPGRLE01.IXOB.M),Korea – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/KOR.CPGRLE01.IXOB.M),Lithuania – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/LTU.CPGRLE01.IXOB.M),Latvia – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/LVA.CPGRLE01.IXOB.M),Norway – Consumer Price Index > OECD Groups > All items non-food non-energy > Total – Index 2015=100 – Monthly (OECD/MEI/NOR.CPGRLE01.IXOB.M)
2009-02-01,90.4982356178575,100.946556866785,93.1336320745331,89.1690340909091,88.4382132721853,93.6006,99.77792,89.208419
2009-03-01,90.4496746414581,100.911734606963,93.1043583827762,89.5951704545454,88.8370506137281,93.8016,100.54487,89.432345
2009-04-01,90.5953575706562,101.896295187519,93.1950135881438,90.234375,88.7566483910299,93.8831,100.56252,89.776443
2009-05-01,90.6730551328952,101.907142683167,93.0719084379152,90.6605113636364,89.0771993578401,93.6448,100.13719,89.916931
2009-06-01,90.8672990384927,101.600969797321,93.1285963195287,91.5127840909091,89.2369458792538,93.4638,99.58471,90.239642
2009-07-01,91.0032697724109,100.997751940643,93.5849936908399,92.3650568181818,89.3173481019521,93.2912,99.44979,89.687929
2009-08-01,91.0129819676908,100.976190204312,93.6703829473278,92.578125,89.3966924006675,93.2208,98.7395,89.502875
2009-09-01,91.07125513937,101.073692331279,93.5584453678535,92.4715909090909,89.5564389220812,94.2271,98.95506,90.446354
2009-10-01,91.1198161157694,101.957187292408,93.5707797470121,92.6846590909091,89.5564389220812,94.634,98.84234,90.444865
2009-11-01,91.0906795299298,102.030237383841,93.3307107657216,92.7911931818182,89.7955297422104,94.6527,98.09648,90.448596
2009-12-01,91.304347826087,101.880746167913,94.3100452654433,92.7911931818182,89.9563341876069,94.3187,97.41507,90.733684
2010-01-01,91.2946356308071,101.305553865938,93.1472230165886,92.2585227272727,90.179556147993,94.064,96.77958,90.34321
2010-02-01,91.7316844184014,101.517132972098,93.7019332353921,92.0454545454546,90.361519073047,93.6423,96.33632,90.863804
2010-03-01,91.6248502703228,101.403460771156,93.8588684377978,92.2585227272727,90.361519073047,93.7963,96.53884,91.043563
2010-04-01,91.6734112467222,102.298945270114,93.7427820888933,92.7911931818182,90.452500535574,93.7309,96.54601,91.330822
2010-05-01,91.9550649098385,102.191761152181,93.6768959556876,93.2173295454546,90.634463460628,93.5806,96.26467,91.35646
2010-06-01,92.0327624720775,101.820008474347,93.725853335647,93.8565340909091,90.7243869991722,93.6786,96.15723,91.645403
2010-07-01,92.2270063776749,101.115225968923,94.0868754712133,94.2826704545454,90.9074078482091,93.3341,95.8011,91.070259
2010-08-01,92.2755673540743,101.072881371036,94.2970530386505,94.7088068181818,91.0893707732631,93.1182,95.46485,90.976517
2010-09-01,92.3629771115931,101.11976856954,94.1028654980601,94.4957386363636,91.1792943118072,93.6161,96.14054,91.56132
2010-10-01,92.4892356502315,101.847513743107,94.1791261946794,94.4957386363636,91.1792943118072,93.7294,96.29815,91.667919
2010-11-01,92.5183722360711,102.014873958623,94.1247075178268,94.7088068181818,91.1792943118072,93.5533,96.09024,91.748422
2010-12-01,92.5960697983101,102.063740830598,94.4051375105527,95.1349431818182,91.4522386993882,93.4936,95.34629,91.870698
2011-01-01,92.9554210236654,101.547327905609,93.8070220191106,95.0284090909091,91.9060880880404,93.1107,95.63405,91.265687
2011-02-01,93.3050600537408,101.830861083616,94.3330139680764,95.1349431818182,92.2689560141656,92.5632,95.36875,91.607195
2011-03-01,93.4216063970993,102.305751500607,94.6459086887562,95.4545454545454,92.5419004017466,93.2904,95.98821,92.078482
2011-04-01,93.3439088348603,102.463250447595,94.450225943912,95.9872159090909,92.7228054028178,93.7367,96.46891,92.915159
2011-05-01,93.5381527404578,102.432442781882,94.4921339004264,96.4133522727273,93.0867312529258,94.1611,96.43992,92.646046
2011-06-01,93.6838356696559,102.231851946368,94.7277014299274,96.9460227272727,93.267636253997,94.3621,96.57307,92.524121
2011-07-01,93.8975039658131,101.486466482451,94.8944262076417,96.9460227272727,93.449599179051,93.761,96.17387,92.063768
2011-08-01,93.907216161093,101.335805149555,95.1413387050118,97.3721590909091,93.631562104105,93.5197,96.38773,91.790342
2011-09-01,93.9363527469326,101.624029724544,95.1096236910552,97.3721590909091,93.540580641578,94.2526,96.88291,92.79881
2011-10-01,94.13059665253,101.505169403445,95.0501449726884,97.4786931818182,93.540580641578,94.2954,96.98239,92.826626
2011-11-01,94.2471429958885,101.317568971876,95.1484229743188,97.0525568181818,93.7214856426491,94.3273,96.8678,92.760409
2011-12-01,94.3831137298068,101.054997932987,95.4359921449825,97.1590909090909,93.9034485677032,94.1547,96.85307,93.071045
2012-01-01,95.0144064229985,100.494422467461,94.9557390854639,97.0525568181818,94.1213809081748,93.8955,96.47381,92.524646
2012-02-01,95.4223186247532,100.730031685229,95.4428852900169,96.7329545454546,94.4853067582829,93.98,96.22229,93.054084
2012-03-01,95.4126064294733,101.178158910209,95.8788291963593,97.0525568181818,94.2038989788389,94.8607,96.72214,93.412198
2012-04-01,95.4514552105928,101.3379201836,95.6278302297362,97.9048295454546,94.1763929552842,95.3612,97.31384,93.801344
2012-05-01,95.6942600925896,101.279286895767,95.8539598103528,97.9048295454546,94.4578007347282,95.7147,97.39564,93.937037
2012-06-01,95.7816698501085,101.127221221977,95.7672062855768,97.9048295454546,94.558303513101,96.0691,97.48969,93.630595
2012-07-01,95.9953381462657,100.569210889473,96.1681227092168,98.2244318181818,94.566766904964,95.7191,96.82072,93.531856
2012-08-01,96.0924600990644,100.356408725321,96.3503253852022,98.7571022727273,94.7212238064634,95.9732,96.44628,93.010841
2012-09-01,96.0924600990644,100.652891298032,96.3194561753468,98.2244318181818,94.8122052689904,96.6568,96.89685,94.081565
2012-10-01,96.2478552235424,100.782815892233,96.4006776555708,98.1178977272727,94.8576960002539,96.9708,96.64208,94.196479
2012-11-01,96.2964161999418,100.719628473067,96.5314932446844,97.9048295454546,95.0026315859074,96.8688,96.67009,94.257478
2012-12-01,96.4032503480204,100.500962689357,96.924697117569,98.1178977272727,95.1475671715609,96.7094,96.44974,94.351445
2013-01-01,96.1604454660235,100.107015670054,95.9510034237256,97.7982954545454,95.5294777293778,96.1439,95.93998,93.825825
2013-02-01,96.5683576677782,100.319430021146,96.4929663927044,97.3721590909091,95.7749160934041,96.0059,95.93179,94.428825
2013-03-01,96.7528893780958,100.587158297927,97.1753761358242,97.6917613636364,95.6384438996136,96.6978,96.72414,94.748682
2013-04-01,96.5683576677782,100.739905286609,96.5164746782285,98.2244318181818,95.5749684606412,97.0429,96.97919,95.162954
2013-05-01,96.9374210884134,100.892835162468,96.9464462150374,98.4375,95.9378363867664,97.3566,97.24033,95.428704
2013-06-01,97.1122406034511,100.901963879619,97.0239106777932,98.9701704545454,95.9928484338758,97.4934,97.0252,95.139458
2013-07-01,97.3550454854479,100.259625373033,97.4860090432896,99.2897727272727,96.0108331415846,96.8401,96.90215,95.143346
2013-08-01,97.4327430476869,100.26955005047,97.6217526820165,99.5028409090909,95.9653424103211,97.0576,96.57918,95.165177
2013-09-01,97.4327430476869,100.514805564121,97.6021397414728,99.1832386363636,96.256271505611,97.6629,97.16204,95.588907
2013-10-01,97.578425976885,100.669101178044,97.5419144769143,99.609375,96.3652376758468,97.8245,97.6027,95.805156
2013-11-01,97.7241089060831,100.757691465579,97.8672005972538,99.3963068181818,96.6096181158902,97.8175,97.21329,95.99004
2013-12-01,97.8212308588818,100.414437302321,98.1142978832853,99.3963068181818,96.6741514788455,97.6366,97.01007,96.172777
2014-01-01,98.0154747644793,100.000960218672,97.4234438263113,98.6505681818182,96.9460379424436,96.9862,97.39522,95.905918
2014-02-01,98.2194308653566,100.16851582467,97.9818941676197,98.6505681818182,97.1100161597888,96.5933,97.18687,96.434419
2014-03-01,98.345689403995,100.550831630652,98.4254291921686,98.9701704545454,97.2993845527229,97.1729,97.98173,96.742856
2014-04-01,98.4428113567937,100.680184902961,98.1457584168569,99.2897727272727,97.4369146704963,97.6951,98.4591,97.550493
2014-05-01,98.5982064812716,100.854354156448,98.0503715658246,99.2897727272727,97.6728317186768,98.0192,98.68449,97.531629
2014-06-01,98.6661918482308,100.693727277249,98.3480354770718,99.9289772727273,97.6368623032592,98.3541,98.8981,97.306522
2014-07-01,98.9284211207874,100.218818872342,98.7204859993885,100.035511363636,97.8177673043303,97.9007,98.34371,97.506136
2014-08-01,98.8118747774289,100.206000777395,98.8528823235077,99.8224431818182,97.9542394981209,98.2,98.30233,97.145603
2014-09-01,98.8507235585484,100.397004264051,98.8127229956969,99.7159090909091,97.8643159595767,98.8271,99.29031,97.879204
2014-10-01,98.9672699019068,100.651970244522,98.6559831413045,100.035511363636,97.9182700827032,99.0265,99.42752,98.22859
2014-11-01,98.8992845349477,100.773347369905,98.8599011248318,100.142045454545,97.9002853749944,99.154,99.22749,98.180916
2014-12-01,99.0449674641458,100.557773823322,99.3237829648936,100.461647727273,98.027236252939,99.0248,98.90686,98.461879
2015-01-01,99.2489235650232,100.212461006206,98.4203564794319,99.7159090909091,99.3200193600089,98.3646,98.49088,98.296865
2015-02-01,99.6374113762181,100.134498609333,98.9648536929086,99.2897727272727,99.4395647700734,97.9554,98.52337,98.484334
2015-03-01,99.4043186895011,100.386028125723,99.4093401150796,99.5028409090909,99.5897899756413,98.8419,99.48702,99.170787
2015-04-01,99.7151089384571,100.222063104353,99.8854433492328,99.9289772727273,99.650091642665,99.5511,100.1281,99.605303
2015-05-01,99.6568357667778,100.311354810333,100.025382218539,99.9289772727273,99.8500392754278,99.8215,100.48712,99.832192
2015-06-01,99.9676260157338,100.30517033608,100.153106029365,100.461647727273,99.8098381640787,100.1104,100.62128,100.18981
2015-07-01,100.152157726051,99.6680042879304,100.545340553729,100.568181818182,100.270035096628,99.7032,99.78736,100.04224
2015-08-01,100.22985528829,99.5517254133097,100.841539882843,100.568181818182,100.469982729391,99.6568,100.02413,99.958314
2015-09-01,100.084172359092,99.7656596029602,100.749094867299,100.142045454545,100.240413225108,100.7332,100.55247,100.77405
2015-10-01,100.472660170287,99.9373970786576,100.824489697048,100.035511363636,100.339858079498,101.3362,100.83348,101.12731
2015-11-01,100.676616271164,99.7983135167237,99.911319041492,99.8224431818182,100.400159746521,102.1058,100.60265,101.14986
2015-12-01,100.754313833403,99.7073241083909,100.269734073031,100.035511363636,100.620207934959,101.82,100.46214,101.36893
2016-01-01,101.05539188708,99.3395392901732,99.666382198895,99.5028409090909,101.089926183354,101.1526,99.86204,101.33445
2016-02-01,101.307908964356,99.6055220672781,100.076435629885,99.2897727272727,101.330074927466,100.765,99.95037,102.01248
2016-03-01,101.735245556671,99.8855789851949,100.802555810919,99.3963068181818,101.460199577359,102.2483,101.16328,102.78955
2016-04-01,101.78380653307,100.179406074206,100.785262760026,99.7159090909091,101.640046654448,102.441,101.36606,102.81645
2016-05-01,101.978050438668,100.149518198638,101.311582048906,99.9289772727273,101.88019539856,102.5412,102.06408,103.16239
2016-06-01,101.929489462268,100.07648268604,101.334923496667,100.461647727273,101.900295954234,102.934,102.12636,103.46807
2016-07-01,102.240279711224,99.6026012166924,101.938265867386,100.674715909091,102.120344142672,102.4138,101.90121,103.83883
2016-08-01,102.366538249862,99.5085248753621,101.985569652811,100.568181818182,102.309712535606,102.1176,101.6966,103.43203
2016-09-01,102.172294344265,99.5733242284107,101.885275870869,100.248579545455,102.239889552736,102.6863,102.10442,103.86229
2016-10-01,102.269416297064,99.5867077796243,101.955523016482,100.461647727273,102.199688441387,103.2689,102.53701,104.19644
2016-11-01,102.337401664023,99.403478622291,101.080253043328,100.035511363636,102.100243586997,103.5231,102.23197,104.08841
2016-12-01,102.337401664023,99.3587410198985,101.611878406625,100.142045454545,102.23036823689,103.3402,102.31282,104.15859
2017-01-01,102.735601670498,99.1274643131085,100.649064013224,99.5028409090909,102.859833006699,102.9463,101.44828,103.72966
2017-02-01,102.910421185535,99.5554272843843,101.121282461749,99.2897727272727,103.129603622332,102.9531,101.45479,103.96493
2017-03-01,103.036679724174,100.038382795238,101.703395255122,99.7159090909091,103.149704178006,105.0917,103.09506,104.49812
2017-04-01,103.444591925928,100.341231195292,102.170307629229,100.035511363636,103.250206956379,106.4413,103.85028,105.22602
2017-05-01,103.493152902328,100.446883733391,102.339067194088,100.461647727273,103.450154589142,106.6773,103.77887,104.99186
2017-06-01,103.454304121208,100.340078725333,102.840413615312,99.9289772727273,103.389852922118,107.2024,104.0814,105.35879
2017-07-01,103.871928518243,99.8821465618775,103.338928018308,100.035511363636,103.659623537751,106.7918,103.19886,105.23506
2017-08-01,103.852504127683,99.8651697789839,103.430960163186,100.142045454545,103.809848743319,106.6754,103.36782,104.77402
2017-09-01,103.745669979604,100.081721070091,103.350529578433,100.142045454545,103.639522982076,107.4825,103.63879,105.42106
2017-10-01,103.910777299362,100.119636389229,103.007725493001,100.355113636364,103.829949298993,107.7746,104.18146,105.74206
2017-11-01,103.687396807925,99.9850193151621,102.333383094867,100.248579545455,103.470255144817,107.8063,103.91779,105.44848
2017-12-01,103.910777299362,100.017268179953,102.895833318741,100.461647727273,103.639522982076,107.3275,103.52843,105.7945
2018-01-01,104.173006571919,99.5792874432714,101.976750481958,99.8224431818182,103.879671726188,106.9112,103.10088,104.91949
2018-02-01,104.367250477516,100.075384009376,102.415105088379,99.7159090909091,104.319768103063,106.87,103.16576,105.53603
2018-03-01,104.425523649196,100.577393085273,103.223922947056,100.461647727273,104.530294975655,107.7528,105.27127,106.02511
2018-04-01,104.551782187834,100.720656010229,103.255946294093,100.568181818182,104.730242608417,108.4703,105.8107,106.61639
2018-05-01,104.755738288711,100.802813662457,103.960553907145,100.887784090909,104.879409890002,108.7866,105.93922,106.792
2018-06-01,104.629479750073,100.706307989854,104.038459750817,100.78125,104.690041497068,109.1817,106.44815,107.1557
2018-07-01,105.066528537667,100.40660584081,104.604435742349,100.674715909091,104.699562812914,108.4147,105.49171,107.14871
2018-08-01,105.241348052705,100.459147100649,104.665274505263,100.887784090909,104.879409890002,108.3204,105.7188,106.83936
2018-09-01,105.047104147107,100.414503378335,104.546793295308,100.78125,104.800065591287,109.361,106.28893,107.63168
2018-10-01,105.192787076305,100.469343562066,104.689527225109,101.100852272727,104.879409890002,109.9274,106.66571,107.72199
2018-11-01,105.338470005504,100.210854907868,103.597584627056,100.994318181818,104.750343164092,110.0201,106.52969,107.76657
2018-12-01,105.571562692221,100.288718411307,104.121136309757,100.887784090909,104.730242608417,109.6338,106.16491,108.14961
2019-01-01,105.688109035579,100.0926300796,103.322159767214,100.568181818182,104.970391352529,109.2375,106.32652,107.3203
2019-02-01,106.057172456214,100.455300052851,103.72804753381,100.568181818182,105.469731472445,109.306,106.42918,108.20824
2019-03-01,106.251416361812,101.072842367137,104.208902476397,101.100852272727,105.309984951031,110.3935,107.80054,108.75593
2019-04-01,106.533070024928,101.231334660208,105.201698038144,101.420454545455,105.469731472445,111.1963,108.864,109.42432
2019-05-01,106.494221243808,101.4175191199,105.177645945988,101.953125,105.480310712274,111.3583,108.52963,109.23134
2019-06-01,106.659328563566,101.45511286242,105.697572603122,101.740056818182,105.409429805421,111.7566,109.25992,109.57731
2019-07-01,106.931270031403,100.849955840177,106.30253900219,101.420454545455,105.619956678013,111.3235,108.56707,109.69912
2019-08-01,106.960406617242,100.858622526567,106.157295114401,101.633522727273,105.759602643752,111.3054,108.71093,109.15978
2019-09-01,106.659328563566,100.795933635385,106.170504863847,101.420454545455,105.299405711203,112.6506,109.24024,110.00297
2019-10-01,107.018679788922,100.674122854827,106.35165054869,101.633522727273,105.539554455315,113.0779,109.46026,110.23195
2019-11-01,107.057528570041,100.62476056315,105.296052184543,101.313920454545,105.299405711203,112.7937,109.19205,110.28309
2019-12-01,107.271196866198,100.661725931802,105.878464863515,101.420454545455,105.39038717373,113.216,108.56495,110.42468
