Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Private Sector Credit,1966-06-30T00:00:00,139564,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-07-29T00:00:00,139839,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-08-31T00:00:00,140267,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-09-30T00:00:00,141738,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-10-31T00:00:00,141760,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-11-30T00:00:00,142236,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1966-12-30T00:00:00,143542,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-01-31T00:00:00,142903,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-02-28T00:00:00,143684,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-03-31T00:00:00,144023,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-04-30T00:00:00,144648,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-05-31T00:00:00,145094,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-06-30T00:00:00,146629,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-07-31T00:00:00,146587,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-08-31T00:00:00,147541,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-09-29T00:00:00,148901,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-10-31T00:00:00,148880,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-11-30T00:00:00,150176,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1967-12-29T00:00:00,152814,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-01-31T00:00:00,152180,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-02-29T00:00:00,153184,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-03-29T00:00:00,154595,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-04-30T00:00:00,155079,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-05-31T00:00:00,156800,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-06-30T00:00:00,159211,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-07-31T00:00:00,159283,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-08-30T00:00:00,161128,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-09-30T00:00:00,162894,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
Germany,Private Sector Credit,1968-10-31T00:00:00,164258,Monthly,GERMANYPRISECCRE,2015-05-26T15:53:00
